year,quarter,Investor,Operation Type,Stock Abv,Stock,Activity,Share Change
2021,Q2,FS,sell,MSFT, - Microsoft Corp.,Reduce 0.01%,655
2021,Q2,GFT,buy,MSFT, - Microsoft Corp.,Buy ,"2,937,703"
2021,Q2,GR,buy,MSFT, - Microsoft Corp.,Add 0.70%,25
2021,Q2,JIM,sell,MSFT, - Microsoft Corp.,Reduce 0.92%,"32,876"
2021,Q2,LPC,sell,MSFT, - Microsoft Corp.,Reduce 11.01%,"581,000"
2021,Q2,MAVFX,buy,MSFT, - Microsoft Corp.,Add 0.22%,346
2021,Q2,MAVFX,sell,MSFT, - Microsoft Corp.,Reduce 1.82%,"2,977"
2021,Q2,MPGFX,sell,MSFT, - Microsoft Corp.,Reduce 2.17%,"32,000"
2021,Q2,OFALX,sell,MSFT, - Microsoft Corp.,Reduce 8.70%,"2,000"
2021,Q2,T,sell,MSFT, - Microsoft Corp.,Reduce 0.86%,356
2021,Q2,WP,sell,MSFT, - Microsoft Corp.,Reduce 5.28%,"7,435"
2021,Q2,YAM,sell,MSFT, - Microsoft Corp.,Reduce 0.72%,"15,204"
2021,Q2,cc,buy,MSFT, - Microsoft Corp.,Add 56.70%,"364,418"
2021,Q2,cc,sell,MSFT, - Microsoft Corp.,Reduce 1.86%,"18,732"
2021,Q2,tci,sell,MSFT, - Microsoft Corp.,Reduce 18.55%,"3,800,361"
2021,Q2,vg,sell,MSFT, - Microsoft Corp.,Reduce 45.33%,"3,860,680"
2021,Q2,ARFFX,buy,MSGE, - Madison Square Garden Ent. Corp.,Add 1.28%,429
2021,Q2,ARFFX,buy,MSGE, - Madison Square Garden Ent. Corp.,Add 5.02%,"1,600"
2021,Q2,TA,buy,MSGE, - Madison Square Garden Ent. Corp.,Buy ,"27,448"
2021,Q2,CAAPX,sell,MSGN, - MSG Networks Inc.,Sell 100.00%,"1,481,137"
2021,Q2,ARFFX,buy,MSGS, - Madison Square Garden Sports Corp.,Buy ,"3,800"
2021,Q2,CAAPX,buy,MSGS, - Madison Square Garden Sports Corp.,Buy ,"86,198"
2021,Q2,FFH,sell,MSGS, - Madison Square Garden Sports Corp.,Sell 100.00%,"8,000"
2021,Q2,T,sell,MSI, - Motorola Solutions Inc.,Sell 100.00%,"25,298"
2021,Q2,WP,sell,MSI, - Motorola Solutions Inc.,Reduce 5.52%,"11,427"
2021,Q2,YAM,sell,MSM, - MSC Industrial Direct,Reduce 2.68%,"34,460"
2021,Q2,DAV,buy,MTB, - M&T Bank Corp.,Add 141.41%,"84,200"
2021,Q2,GC,buy,MTB, - M&T Bank Corp.,Buy ,"4,683"
2021,Q2,EC,sell,MTCH, - Match Group Inc.,Reduce 34.38%,"670,172"
2021,Q2,LPC,buy,MTCH, - Match Group Inc.,Add 0.35%,"27,367"
2021,Q2,LPC,buy,MTCH, - Match Group Inc.,Add 24.85%,"1,541,815"
2021,Q2,SP,sell,MTCH, - Match Group Inc.,Reduce 41.24%,"270,148"
2021,Q2,T,buy,MTD, - Mettler-Toledo International Inc.,Add 0.53%,7
2021,Q2,T,sell,MTD, - Mettler-Toledo International Inc.,Reduce 11.97%,180
2021,Q2,AM,sell,MU, - Micron Technology Inc.,Reduce 51.35%,"2,902,691"
2021,Q2,AM,sell,MU, - Micron Technology Inc.,Reduce 22.30%,"1,622,309"
2021,Q2,BAUPOST,buy,MU, - Micron Technology Inc.,Add 32.08%,"1,740,000"
2021,Q2,FFH,buy,MU, - Micron Technology Inc.,Add 0.76%,"5,200"
2021,Q2,YAM,buy,MU, - Micron Technology Inc.,Add 0.18%,"1,224"
2021,Q2,T,buy,MYOV, - Myovant Sciences Ltd,Add 0.82%,601
2021,Q2,TGM,buy,NABL, - N-able Inc.,Buy ,"100,000"
2021,Q2,ic,sell,NAV, - Navistar International Corp.,Sell 100.00%,"16,729,960"
2021,Q2,GLRE,buy,NBSE, - NeuBase Therapeutics Inc.,Add 34.53%,"700,000"
2021,Q2,LMM,sell,NCLH, - Norwegian Cruise Line Hlgs Ltd.,Reduce 9.83%,"392,239"
2021,Q2,ENG,sell,NCR, - NCR Corp.,Reduce 42.36%,"998,300"
2021,Q2,tp,buy,NDAC-OLD, - NightDragon Acquisition Corp.,Buy ,"800,000"
2021,Q2,SA,buy,NEM, - Newmont Corp.,Add 0.29%,"1,119"
2021,Q2,SA,buy,NEM, - Newmont Corp.,Add 5.73%,"20,653"
2021,Q2,ENG,buy,NEWR, - New Relic Inc.,Add 35.95%,"423,054"
2021,Q2,FPACX,buy,NEXOF, - NEXON Co. Ltd.,Add 13.23%,"483,586"
2021,Q2,FPACX,sell,NEXOF, - NEXON Co. Ltd.,Reduce 0.05%,"1,800"
2021,Q2,MVALX,sell,NFG, - National Fuel Gas,Sell 100.00%,"146,000"
2021,Q2,AM,sell,NFLX, - Netflix Inc.,Sell 100.00%,"65,500"
2021,Q2,AM,sell,NFLX, - Netflix Inc.,Reduce 39.07%,"42,000"
2021,Q2,EC,sell,NFLX, - Netflix Inc.,Reduce 2.62%,"40,435"
2021,Q2,FPACX,sell,NFLX, - Netflix Inc.,Sell 100.00%,"72,931"
2021,Q2,TGM,buy,NFLX, - Netflix Inc.,Add 2.86%,"30,200"
2021,Q2,GC,sell,NGD, - New Gold Inc.,Sell 100.00%,"30,000"
2021,Q2,AKO,sell,NKE, - NIKE Inc.,Reduce 16.63%,"530,989"
2021,Q2,FS,buy,NKE, - NIKE Inc.,Add 10.45%,"828,386"
2021,Q2,JIM,sell,NKE, - NIKE Inc.,Reduce 0.24%,"9,151"
2021,Q2,SA,sell,NKE, - NIKE Inc.,Reduce 0.34%,36
2021,Q2,T,sell,NKE, - NIKE Inc.,Reduce 0.12%,55
2021,Q2,ARFFX,buy,NLSN-OLD, - Nielsen Holdings plc,Add 3.25%,"4,271"
2021,Q2,ARFFX,buy,NLSN-OLD, - Nielsen Holdings plc,Add 6.05%,"7,500"
2021,Q2,CAAPX,buy,NLSN-OLD, - Nielsen Holdings plc,Add 10.20%,"148,711"
2021,Q2,cc,sell,NLSN-OLD, - Nielsen Holdings plc,Sell 100.00%,"4,273,200"
2021,Q2,DAV,buy,NOAH, - Noah Holdings Ltd,Add 2.22%,"20,743"
2021,Q2,DAV,sell,NOAH, - Noah Holdings Ltd,Reduce 2.07%,"19,779"
2021,Q2,TWEBX,buy,NOEJ.DE, - Norma Group SE,Buy ,"76,131"
2021,Q2,AIM,buy,NOMD, - Nomad Foods Ltd,Buy ,"110,000"
2021,Q2,pzfvx,buy,NOV, - Nov Inc.,Add 20.68%,"792,349"
2021,Q2,LPC,buy,NOW, - ServiceNow Inc.,Add 66.95%,"990,073"
2021,Q2,LPC,sell,NOW, - ServiceNow Inc.,Reduce 11.13%,"274,857"
2021,Q2,TGM,buy,NOW, - ServiceNow Inc.,Add 2.33%,"50,240"
2021,Q2,FPACX,sell,NPSNY, - Naspers Ltd,Reduce 64.00%,"615,085"
2021,Q2,pzfvx,buy,NRG, - NRG Energy Inc.,Add 72.77%,"1,158,571"
2021,Q2,pzfvx,sell,NRG, - NRG Energy Inc.,Reduce 10.31%,"328,342"
2021,Q2,VA,buy,NSIT, - Insight Enterprises Inc.,Add 158.52%,"1,743,690"
2021,Q2,GR,sell,NSRGY, - Nestle,Reduce 2.40%,"241,918"
2021,Q2,DAV,buy,NTB, - Bank of N.T. Butterfield & Son Ltd,Add 2.33%,"94,859"
2021,Q2,DAV,sell,NTB, - Bank of N.T. Butterfield & Son Ltd,Reduce 4.60%,"191,144"
2021,Q2,LPC,buy,NTES, - NetEase.com Inc.,Buy ,"1,015,388"
2021,Q2,vg,buy,NTLA, - Intellia Therapeutics Inc.,Add 31.22%,"304,439"
2021,Q2,FE,sell,NTR, - Nutrien Ltd.,Reduce 2.67%,"462,381"
2021,Q2,fairx,buy,NTR, - Nutrien Ltd.,Buy ,"20,000"
2021,Q2,fairx,sell,NTR, - Nutrien Ltd.,Sell 100.00%,"20,000"
2021,Q2,ARFFX,buy,NTRS, - Northern Trust Corp.,Add 13.55%,"1,491"
2021,Q2,MVALX,buy,NTST, - Netstreit Corp.,Add 4.74%,"20,000"
2021,Q2,MVALX,buy,NTST, - Netstreit Corp.,Add 55.15%,"150,000"
2021,Q2,BRK,buy,NU, - Nu Holdings Ltd,Buy ,"107,118,784"
2021,Q2,MVALX,sell,NUAN-OLD, - Nuance Communications Inc.,Sell 100.00%,"182,000"
2021,Q2,vg,sell,NUAN-OLD, - Nuance Communications Inc.,Sell 100.00%,"11,088,603"
2021,Q2,GLRE,sell,NUVB, - Nuvation Bio Inc.,Reduce 76.67%,"115,005"
2021,Q2,vg,buy,NUVL, - Nuvalent Inc.,Buy ,"1,647,671"
2021,Q2,MPGFX,sell,NVDA, - NVIDIA Corp.,Reduce 15.04%,"166,000"
2021,Q2,EC,sell,NVR, - NVR Inc.,Sell 100.00%,"23,531"
2021,Q2,GC,buy,NVR, - NVR Inc.,Add 3.75%,545
2021,Q2,DAV,buy,NVS, - Novartis AG,Add 5.55%,"2,464"
2021,Q2,DAV,sell,NVS, - Novartis AG,Reduce 4.09%,"1,920"
2021,Q2,DODGX,buy,NVS, - Novartis AG,Add 12.72%,"1,801,356"
2021,Q2,TWEBX,sell,NVS, - Novartis AG,Reduce 43.43%,"38,955"
2021,Q2,CAAPX,sell,NVST, - Envista Holdings Corp.,Reduce 7.91%,"62,747"
2021,Q2,MVALX,buy,NWN, - Northwest Natural Holding Co.,Add 18.96%,"40,000"
2021,Q2,FFH,sell,NWPX, - Northwest Pipe Co.,Sell 100.00%,"43,000"
2021,Q2,DODGX,sell,NWSA, - News Corp.,Reduce 4.63%,"386,400"
2021,Q2,DODGX,sell,NWSA, - News Corp.,Reduce 5.50%,"485,700"
2021,Q2,FPACX,sell,NXPI, - NXP Semiconductors NV,Reduce 12.31%,"60,346"
2021,Q2,SA,sell,NXPI, - NXP Semiconductors NV,Reduce 0.26%,60
2021,Q2,SSHFX,buy,NXPI, - NXP Semiconductors NV,Add 49.38%,"65,350"
2021,Q2,SSHFX,sell,NXPI, - NXP Semiconductors NV,Reduce 6.04%,"11,950"
2021,Q2,BAUPOST,sell,NXST, - Nexstar Media Group,Reduce 1.87%,"39,000"
2021,Q2,KB,buy,NYCB, - New York Community Bancorp,Add 2.14%,"100,471"
2021,Q2,KB,buy,NYCB, - New York Community Bancorp,Add 4.35%,"195,583"
2021,Q2,BAUPOST,buy,OB, - Outbrain Inc.,Buy ,"792,000"
2021,Q2,DAV,sell,OC, - Owens Corning,Reduce 3.26%,"22,765"
2021,Q2,FPACX,sell,OCPNY, - Olympus Corp.,Reduce 29.15%,"938,234"
2021,Q2,GLRE,buy,ODP, - ODP Corp.,Add 799.37%,"575,000"
2021,Q2,BRK,sell,OGN, - Organon & Co.,Sell 100.00%,"1,550,481"
2021,Q2,FFH,sell,OGN, - Organon & Co.,Sell 100.00%,"17,290"
2021,Q2,SSHFX,buy,OGN, - Organon & Co.,Add 13.77%,"116,800"
2021,Q2,vg,buy,OHPAU-OLD, - Orion Acquisition Corp. Units,Add 2.07%,"74,446"
2021,Q2,vg,sell,OHPAU-OLD, - Orion Acquisition Corp. Units,Reduce 1.10%,"39,881"
2021,Q2,TGM,buy,OKTA, - Okta Inc. ,Buy ,"5,590"
2021,Q2,vg,buy,OLPX, - Olaplex Holdings Inc.,Buy ,"3,022,372"
2021,Q2,JIM,sell,OMC, - Omnicom Group,Reduce 12.55%,"13,980"
2021,Q2,OFALX,buy,OMC, - Omnicom Group,Add 13.57%,"19,000"
2021,Q2,T,buy,OMCL, - Omnicell Inc.,Add 0.77%,95
2021,Q2,T,sell,OMCL, - Omnicell Inc.,Reduce 12.34%,"1,736"
2021,Q2,LMM,sell,OMF, - OneMain Holdings,Reduce 26.04%,"564,753"
2021,Q2,vg,buy,ONON, - On Holding AG,Buy ,"300,000"
2021,Q2,tp,buy,OPCH, - Option Care Health Inc.,Buy ,"200,000"
2021,Q2,ARFFX,buy,ORCL, - Oracle Corp.,Add 4.50%,"1,900"
2021,Q2,ARFFX,sell,ORCL, - Oracle Corp.,Reduce 39.70%,"17,508"
2021,Q2,DAV,sell,ORCL, - Oracle Corp.,Reduce 10.75%,"32,212"
2021,Q2,FE,sell,ORCL, - Oracle Corp.,Reduce 2.29%,"614,781"
2021,Q2,JIM,sell,ORCL, - Oracle Corp.,Reduce 0.28%,515
2021,Q2,SSHFX,buy,ORCL, - Oracle Corp.,Add 6.39%,"26,150"
2021,Q2,T,sell,ORCL, - Oracle Corp.,Reduce 35.00%,"83,605"
2021,Q2,TA,sell,ORI, - Old Republic International,Reduce 0.44%,"4,957"
2021,Q2,MVALX,buy,ORIC, - ORIC Pharmaceuticals Inc.,Buy ,"24,376"
2021,Q2,AC,sell,ORLY, - O'Reilly Automotive,Reduce 0.02%,340
2021,Q2,T,sell,ORLY, - O'Reilly Automotive,Reduce 0.19%,23
2021,Q2,pcm,buy,ORLY, - O'Reilly Automotive,Buy ,"1,035"
2021,Q2,vg,sell,ORLY, - O'Reilly Automotive,Sell 100.00%,"1,066,676"
2021,Q2,TGM,buy,OSCR, - Oscar Health Inc.,Add 11.14%,"619,419"
2021,Q2,AKO,sell,OTIS, - Otis Worldwide Corp.,Reduce 3.33%,"165,052"
2021,Q2,vg,sell,OTIS, - Otis Worldwide Corp.,Sell 100.00%,"6,834,220"
2021,Q2,GR,sell,OUT, - Outfront Media Inc.,Reduce 0.84%,"2,581"
2021,Q2,SAM,sell,OVV, - Ovintiv Inc.,Sell 100.00%,"600,000"
2021,Q2,AM,buy,OXY, - Occidental Petroleum,Add 16.29%,"930,000"
2021,Q2,AM,sell,OXY, - Occidental Petroleum,Reduce 31.98%,"2,685,000"
2021,Q2,ic,sell,OXY, - Occidental Petroleum,Reduce 42.90%,"36,901,925"
2021,Q2,GC,buy,OZK, - Bank OZK,Add 1.36%,"2,405"
2021,Q2,vg,buy,PACB, - Pacific Biosciences of California,Add 334.20%,"980,324"
2021,Q2,AM,sell,PARA, - Paramount Global CL B,Sell 100.00%,"1,475,000"
2021,Q2,AM,sell,PARA, - Paramount Global CL B,Reduce 57.18%,"1,970,000"
2021,Q2,ARFFX,buy,PARA, - Paramount Global CL B,Add 44.94%,"5,200"
2021,Q2,MAVFX,buy,PARA, - Paramount Global CL B,Add 154.68%,"208,662"
2021,Q2,OFALX,buy,PARA, - Paramount Global CL B,Add 8.00%,"22,000"
2021,Q2,SA,buy,PARA, - Paramount Global CL B,Add 27.23%,"163,942"
2021,Q2,TGM,buy,PATH, - UiPath Inc.,Buy ,"10,423,632"
2021,Q2,FS,buy,PAYC, - Paycom Software Inc.,Add 0.55%,"1,190"
2021,Q2,T,buy,PAYX, - Paychex Inc.,Add 0.15%,26
2021,Q2,T,sell,PAYX, - Paychex Inc.,Reduce 0.86%,148
2021,Q2,OFALX,sell,PBH, - Prestige Consumer Healthcare,Reduce 1.85%,"2,000"
2021,Q2,SSHFX,buy,PCAR, - PACCAR Inc.,Buy ,"310,600"
2021,Q2,AM,sell,PCG, - PG&E Corp.,Reduce 17.94%,"2,923,159"
2021,Q2,AM,sell,PCG, - PG&E Corp.,Reduce 43.01%,"12,302,498"
2021,Q2,BAUPOST,sell,PCG, - PG&E Corp.,Reduce 76.46%,"23,441,143"
2021,Q2,tp,sell,PCG, - PG&E Corp.,Reduce 1.21%,"1,000,000"
2021,Q2,TGM,buy,PCOR, - Procore Technologies Inc.,Buy ,"9,525,439"
2021,Q2,GR,sell,PDRDF, - Pernod Ricard,Reduce 3.01%,"105,194"
2021,Q2,GR,buy,PDRDY, - Pernod-Ricard SA,Add 6.75%,"2,365"
2021,Q2,GR,sell,PDRDY, - Pernod-Ricard SA,Sell 100.00%,"37,389"
2021,Q2,MVALX,buy,PENN, - Penn National Gaming Inc.,Add 5.00%,"5,000"
2021,Q2,MVALX,buy,PENN, - Penn National Gaming Inc.,Add 51.52%,"34,000"
2021,Q2,FS,buy,PEP, - PepsiCo Inc.,Add 0.54%,"54,158"
2021,Q2,GR,sell,PEP, - PepsiCo Inc.,Reduce 0.84%,193
2021,Q2,JIM,sell,PEP, - PepsiCo Inc.,Reduce 0.85%,"46,252"
2021,Q2,MAVFX,buy,PEP, - PepsiCo Inc.,Add 0.04%,47
2021,Q2,MAVFX,sell,PEP, - PepsiCo Inc.,Reduce 28.13%,"31,947"
2021,Q2,MAVFX,sell,PEP, - PepsiCo Inc.,Reduce 0.12%,138
2021,Q2,YAM,buy,PEP, - PepsiCo Inc.,Add 35.04%,"1,162,115"
2021,Q2,JIM,sell,PFE, - Pfizer Inc.,Reduce 0.71%,"81,970"
2021,Q2,KB,buy,PFE, - Pfizer Inc.,Add 18.98%,"156,484"
2021,Q2,KB,buy,PFE, - Pfizer Inc.,Add 24.49%,"162,217"
2021,Q2,MPGFX,sell,PFE, - Pfizer Inc.,Reduce 24.55%,"248,000"
2021,Q2,SSHFX,sell,PFE, - Pfizer Inc.,Reduce 28.46%,"256,850"
2021,Q2,pzfvx,buy,PFE, - Pfizer Inc.,Buy ,"662,956"
2021,Q2,AKO,buy,PG, - Procter & Gamble,Add 2.19%,"41,743"
2021,Q2,FS,buy,PG, - Procter & Gamble,Add 255.01%,"215,641"
2021,Q2,GR,sell,PG, - Procter & Gamble,Reduce 0.09%,40
2021,Q2,JIM,buy,PG, - Procter & Gamble,Add 5.70%,"126,098"
2021,Q2,JIM,sell,PG, - Procter & Gamble,Reduce 0.25%,"5,533"
2021,Q2,MAVFX,sell,PG, - Procter & Gamble,Reduce 18.41%,509
2021,Q2,LMM,sell,PGEN, - Precigen Inc.,Reduce 12.95%,"1,198,747"
2021,Q2,pcm,buy,PGNY, - Progyny Inc.,Add 7.91%,"17,535"
2021,Q2,CCM,sell,PGR, - Progressive Corp.,Reduce 1.78%,"42,456"
2021,Q2,GC,buy,PGR, - Progressive Corp.,Add 14.08%,"95,117"
2021,Q2,vg,sell,PH, - Parker-Hannifin,Reduce 18.59%,"152,067"
2021,Q2,AM,buy,PHM, - PulteGroup Inc.,Add 2.04%,"30,811"
2021,Q2,vg,sell,PHVS, - Pharvaris NV,Reduce 1.18%,"28,638"
2021,Q2,MPGFX,buy,PII, - Polaris Inc.,Add 51.82%,"57,000"
2021,Q2,AKO,buy,PINS, - Pinterest Inc.,Add 2.73%,"42,384"
2021,Q2,vg,buy,PINS, - Pinterest Inc.,Buy ,"7,230,842"
2021,Q2,MVALX,buy,PLAB, - Photronics Inc.,Add 19.68%,"110,000"
2021,Q2,DAV,sell,PLD, - Prologis Inc.,Reduce 13.54%,"41,770"
2021,Q2,GR,sell,PM, - Philip Morris Intl.,Reduce 4.90%,"387,063"
2021,Q2,GR,sell,PM, - Philip Morris Intl.,Reduce 2.55%,"206,949"
2021,Q2,vg,sell,PMVP, - PMV Pharmaceuticals Inc.,Reduce 14.19%,"296,000"
2021,Q2,DAV,sell,PNC, - PNC Financial Services,Reduce 6.90%,"36,813"
2021,Q2,MAVFX,buy,PNC, - PNC Financial Services,Add 1.49%,955
2021,Q2,FFH,buy,PNM, - PNM Resources Inc.,Buy ,"27,951"
2021,Q2,MAVFX,buy,PNW, - Pinnacle West Capital,Add 1.69%,"3,957"
2021,Q2,MAVFX,sell,PNW, - Pinnacle West Capital,Sell 100.00%,"238,058"
2021,Q2,JIM,buy,POOL, - Pool Corp.,Buy ,"3,670"
2021,Q2,T,buy,POOL, - Pool Corp.,Add 0.87%,44
2021,Q2,T,sell,POOL, - Pool Corp.,Reduce 12.30%,707
2021,Q2,DA,buy,POSH, - Poshmark Inc Class A,Buy ,"3,306,561"
2021,Q2,FPPTX,sell,POWL, - Powell Industries,Reduce 27.30%,"7,461"
2021,Q2,FFH,buy,PPD, - PPD Inc.,Buy ,"16,500"
2021,Q2,FE,sell,PPG, - PPG Industries,Reduce 2.33%,"25,712"
2021,Q2,LMM,sell,PR, - Permian Resources Corp.,Reduce 20.00%,"5,000"
2021,Q2,T,sell,PRAA, - PRA Group Inc.,Sell 100.00%,"34,554"
2021,Q2,vg,buy,PRCT, - PROCEPT BioRobotics Corp.,Buy ,"4,907,892"
2021,Q2,SSHFX,buy,PRGO, - Perrigo Co.,Add 23.15%,"204,050"
2021,Q2,CCM,buy,PRI, - Primerica Inc.,Add 1.52%,"28,559"
2021,Q2,CCM,sell,PRI, - Primerica Inc.,Reduce 0.83%,"15,621"
2021,Q2,cc,sell,PRI, - Primerica Inc.,Reduce 2.25%,"22,414"
2021,Q2,MPGFX,sell,PRLB, - Proto Labs Inc.,Reduce 53.60%,"67,000"
2021,Q2,GR,buy,PRNDY, - Pernod Ricard Sa   Spon ADR,Buy ,"714,264,306"
2021,Q2,FPACX,buy,PROSF, - Prosus NV,Add 149.82%,"1,453,994"
2021,Q2,MVALX,buy,PRPL, - Purple Innovation Inc. CL A,Buy ,"322,015"
2021,Q2,T,buy,PRU, - Prudential Financial,Add 0.25%,55
2021,Q2,T,sell,PRU, - Prudential Financial,Reduce 1.55%,346
2021,Q2,AM,sell,PSFE, - Paysafe Ltd,Reduce 15.00%,"125,000"
2021,Q2,KB,buy,PTEN, - Patterson-UTI Energy Inc.,Add 2.18%,"126,849"
2021,Q2,KB,buy,PTEN, - Patterson-UTI Energy Inc.,Add 3.58%,"201,351"
2021,Q2,GLC,buy,PTON, - Peloton Interactive Inc.,Buy ,"759,205"
2021,Q2,TGM,buy,PTON, - Peloton Interactive Inc.,Add 12.32%,"968,392"
2021,Q2,TGM,sell,PTON, - Peloton Interactive Inc.,Reduce 18.46%,"1,629,231"
2021,Q2,tp,buy,PTON, - Peloton Interactive Inc.,Buy ,"600,000"
2021,Q2,GLRE,sell,PTRAW, - Proterra Inc. WTS,Reduce 4.68%,"2,900"
2021,Q2,LPC,buy,PVH, - PVH Corp.,Add 21.25%,"577,900"
2021,Q2,pzfvx,buy,PVH, - PVH Corp.,Add 11.81%,"76,944"
2021,Q2,vg,buy,PVH, - PVH Corp.,Add 81.66%,"522,221"
2021,Q2,vg,sell,PVH, - PVH Corp.,Reduce 31.48%,"293,738"
2021,Q2,FFH,buy,PXD, - Pioneer Natural Resources,Buy ,"2,000"
2021,Q2,DA,buy,PYPL, - PayPal Holdings Inc.,Add 0.43%,"2,464"
2021,Q2,EC,buy,PYPL, - PayPal Holdings Inc.,Add 0.44%,"6,524"
2021,Q2,FS,sell,PYPL, - PayPal Holdings Inc.,Reduce 0.01%,650
2021,Q2,LT,sell,PYPL, - PayPal Holdings Inc.,Reduce 4.95%,"209,000"
2021,Q2,WP,buy,PYPL, - PayPal Holdings Inc.,Add 0.92%,"1,380"
2021,Q2,WP,sell,PYPL, - PayPal Holdings Inc.,Reduce 4.98%,"7,957"
2021,Q2,AM,sell,QCOM, - QUALCOMM Inc.,Reduce 31.60%,"237,000"
2021,Q2,FS,buy,QLYS, - Qualys Inc.,Add 0.53%,"5,608"
2021,Q2,FPPTX,buy,QRVO, - Qorvo Inc.,Buy ,"43,080"
2021,Q2,psc,buy,QSR, - Restaurant Brands International,Add 1.01%,"240,331"
2021,Q2,psc,sell,QSR, - Restaurant Brands International,Reduce 0.96%,"229,735"
2021,Q2,LMM,buy,QUAD, - Quad/Graphics Inc.,Add 27.05%,"129,250"
2021,Q2,DAV,buy,QUOT, - Quotient Technology Inc.,Add 1.40%,"52,669"
2021,Q2,DAV,sell,QUOT, - Quotient Technology Inc.,Reduce 2.26%,"86,252"
2021,Q2,ENG,sell,QUOT, - Quotient Technology Inc.,Reduce 63.90%,"1,050,172"
2021,Q2,ENG,sell,QUOT, - Quotient Technology Inc.,Reduce 13.70%,"260,930"
2021,Q2,LMM,sell,QUOT, - Quotient Technology Inc.,Reduce 67.58%,"3,858,628"
2021,Q2,AKO,sell,RACE, - Ferrari NV,Reduce 7.54%,"80,483"
2021,Q2,TGM,sell,RBLX, - Roblox Corp.,Reduce 36.37%,"9,961,475"
2021,Q2,ENG,sell,RCII, - Rent-A-Center,Reduce 19.29%,"562,879"
2021,Q2,T,buy,RCKT, - Rocket Pharmaceuticals Inc.,Add 1.13%,422
2021,Q2,AM,sell,RDS.B, - Royal Dutch Shell plc B,Sell 100.00%,"180,000"
2021,Q2,AM,sell,RDS.B, - Royal Dutch Shell plc B,Reduce 38.46%,"112,500"
2021,Q2,DAV,sell,RE, - Everest Re Group,Reduce 6.27%,"3,759"
2021,Q2,oaklx,sell,REGN, - Regeneron Pharmaceuticals,Reduce 6.45%,"20,000"
2021,Q2,pcm,buy,REGN, - Regeneron Pharmaceuticals,Buy ,"2,155"
2021,Q2,TGM,buy,RERE, - AiHuiShou International Co. Ltd. ADS,Buy ,"2,750,000"
2021,Q2,TGM,sell,RERE, - AiHuiShou International Co. Ltd. ADS,Reduce 34.87%,"958,807"
2021,Q2,ARFFX,buy,REZI, - Resideo Technologies Inc.,Buy ,"71,133"
2021,Q2,KB,sell,RFL, - Rafael Holdings Inc.,Reduce 9.22%,"28,728"
2021,Q2,KB,sell,RFL, - Rafael Holdings Inc.,Reduce 0.74%,"2,318"
2021,Q2,ca,sell,RFP, - Resolute Forest Products,Reduce 16.27%,"641,000"
2021,Q2,ca,sell,RFP, - Resolute Forest Products,Reduce 13.81%,"631,500"
2021,Q2,BRK,buy,RH, - RH,Add 1.37%,"24,580"
2021,Q2,EC,buy,RH, - RH,Buy ,"165,199"
2021,Q2,tp,buy,RH, - RH,Add 3.60%,"10,000"
2021,Q2,DODGX,buy,RHHBY, - Roche Holding AG ADR,Add 10.88%,"2,443,300"
2021,Q2,CCM,sell,RJF, - Raymond James Financial Inc.,Reduce 20.44%,"626,867"
2021,Q2,tp,buy,RKLB, - Rocket Lab USA Inc.,Buy ,"1,500,000"
2021,Q2,DAV,sell,RKT, - Rocket Companies Inc.,Reduce 5.75%,"148,247"
2021,Q2,LMM,sell,RKT, - Rocket Companies Inc.,Reduce 10.67%,"343,048"
2021,Q2,YAM,sell,RL, - Ralph Lauren Corp.,Sell 100.00%,"65,962"
2021,Q2,vg,buy,RLYB, - Rallybio Corp.,Buy ,"4,194,777"
2021,Q2,TA,buy,RMR, - RMR Group Inc.,Add 64.29%,"9,000"
2021,Q2,TGM,buy,RNG, - RingCentral Inc.,Add 18.45%,"613,630"
2021,Q2,TWEBX,buy,RNMBF, - Rheinmetall AG,Buy ,"23,478"
2021,Q2,FS,buy,ROL, - Rollins Inc.,Add 21.62%,"398,260"
2021,Q2,tp,buy,RONI.U, - Rice Acquisition Corp. II Units,Buy ,"1,500,000"
2021,Q2,AC,sell,ROP, - Roper Technologies Inc.,Reduce 4.06%,"70,430"
2021,Q2,T,sell,ROP, - Roper Technologies Inc.,Reduce 0.31%,40
2021,Q2,GLRE,sell,ROVR, - Rover Group Inc.,Sell 100.00%,"122,400"
2021,Q2,vg,buy,RPRX, - Royalty Pharma plc,Add 27.85%,"901,854"
2021,Q2,GLRE,sell,RTP.U, - Reinvent Technology Partners Units,Sell 100.00%,"50,000"
2021,Q2,BAUPOST,sell,RTPYW, - Reinvent Technology Partners WTS,Sell 100.00%,"875,000"
2021,Q2,BAUPOST,sell,RTPZ.WS, - Reinvent Technology Partners Z WTS,Sell 100.00%,"200,000"
2021,Q2,DAV,sell,RTX, - Raytheon Technologies Corp.,Reduce 1.68%,"37,948"
2021,Q2,JIM,sell,RTX, - Raytheon Technologies Corp.,Reduce 3.19%,770
2021,Q2,OFALX,buy,RTX, - Raytheon Technologies Corp.,Add 19.48%,"15,000"
2021,Q2,vg,buy,RUN, - Sunrun Inc.,Add 97.13%,"4,336,069"
2021,Q2,VA,buy,RXT, - Rackspace Technology Inc.,Buy ,"400,000"
2021,Q2,TA,buy,RYN, - Rayonier Inc.,Add 0.20%,"1,665"
2021,Q2,TA,sell,RYN, - Rayonier Inc.,Reduce 3.03%,"25,679"
